Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
121559-12533,D,Green Bay,Green Bay Packers,Packers,4.4,5,4900,GB@ARI,GB,ARI,,,,,,DEF
121559-88548,WR,Jalen,Jalen Tolbert,Tolbert,3.066666603088379,6,4900,WAS@DAL,DAL,WAS,,,,,,WR/FLEX
121559-201547,WR,Jalen,Jalen Coker,Coker,6.6299997965494795,12,4900,CAR@NYJ,CAR,NYJ,IR,Quadriceps,,,,WR/FLEX
121559-91047,TE,Cole,Cole Kmet,Kmet,4.320000076293946,5,4900,NO@CHI,CHI,NO,,,,,,TE/FLEX
121559-69558,WR,Greg,Greg Dortch,Dortch,3.366666793823242,6,4900,GB@ARI,ARI,GB,,,,,,WR/FLEX
121559-93143,TE,Noah,Noah Gray,Gray,1.7399999618530273,5,4900,LV@KC,KC,LV,,,,,,TE/FLEX
121559-64581,WR,Van,Van Jefferson,Jefferson,3.4749999046325684,4,4800,NE@TEN,TEN,NE,,,,,,WR/FLEX
121559-88297,TE,Chig,Chig Okonkwo,Okonkwo,5.549999872843425,6,4800,NE@TEN,TEN,NE,,,,,,TE/FLEX
121559-12527,D,Chicago,Chicago Bears,Bears,7.4,5,4800,NO@CHI,CHI,NO,,,,,,DEF
121559-94579,RB,Emari,Emari Demercado,Demercado,3.0600000381469727,5,4800,GB@ARI,ARI,GB,Q,Ankle,,,,RB/FLEX
121559-92677,RB,Zavier,Zavier Scott,Scott,6.233333587646484,3,4800,PHI@MIN,MIN,PHI,,,,,,RB/FLEX
121559-57986,WR,Hunter,Hunter Renfrow,Renfrow,4.733333269755046,6,4800,CAR@NYJ,CAR,NYJ,,,,,,WR/FLEX
121559-29501,WR,Brandin,Brandin Cooks,Cooks,3.1499999364217124,6,4800,NO@CHI,NO,CHI,,,,,,WR/FLEX
121559-139094,WR,Jalin,Jalin Hyatt,Hyatt,1.0666666825612385,3,4800,NYG@DEN,NYG,DEN,,,,,,WR/FLEX
121559-91101,TE,Tommy,Tommy Tremble,Tremble,4.433333396911621,6,4800,CAR@NYJ,CAR,NYJ,,,,,,TE/FLEX
121559-68712,WR,Tyler,Tyler Johnson,Johnson,2.075000047683716,4,4700,CAR@NYJ,NYJ,CAR,,,,,,WR/FLEX
121559-168054,TE,Mason,Mason Taylor,Taylor,5.033333460489909,6,4700,CAR@NYJ,NYJ,CAR,,,,,,TE/FLEX
121559-12552,D,Washington,Washington Commanders,Commanders,7,6,4700,WAS@DAL,WAS,DAL,,,,,,DEF
121559-71031,WR,Lil'Jordan,Lil'Jordan Humphrey,Humphrey,7.5,1,4700,NYG@DEN,NYG,DEN,,,,,,WR/FLEX
121559-27050,WR,Tyler,Tyler Lockett,Lockett,1.5333333015441895,6,4700,NE@TEN,TEN,NE,,,,,,WR/FLEX
121559-129546,WR,Tre',Tre' Harris,Harris,2.1399999618530274,5,4700,IND@LAC,LAC,IND,,,,,,WR/FLEX
121559-172646,RB,Trevor,Trevor Etienne,Etienne,1.25,6,4700,CAR@NYJ,CAR,NYJ,,,,,,RB/FLEX
121559-166588,TE,Colston,Colston Loveland,Loveland,1.975000023841858,4,4700,NO@CHI,CHI,NO,,,,,,TE/FLEX
121559-166801,RB,Jaydon,Jaydon Blue,Blue,0.3499999940395355,2,4700,WAS@DAL,DAL,WAS,,,,,,RB/FLEX
121559-93107,RB,A.J.,A.J. Dillon,Dillon,1.3600000381469726,5,4700,PHI@MIN,PHI,MIN,,,,,,RB/FLEX
121559-56248,WR,Noah,Noah Brown,Brown,2.549999952316284,2,4700,WAS@DAL,WAS,DAL,Q,Groin,,,,WR/FLEX
121559-128986,WR,Jaylin,Jaylin Lane,Lane,3.066666603088379,6,4700,WAS@DAL,WAS,DAL,,,,,,WR/FLEX
