Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
124699-174245,WR,Isaiah,Isaiah Bond,Bond,3.184615501990685,13,4900,PIT@CLE,CLE,PIT,,,,,,WR/FLEX
124699-86244,TE,Pat,Pat Freiermuth,Freiermuth,6.284615149864783,13,4900,PIT@CLE,PIT,CLE,,,,,,TE/FLEX
124699-185593,WR,Andrei,Andrei Iosivas,Iosivas,5.023077157827524,13,4900,ARI@CIN,CIN,ARI,,,,,,WR/FLEX
124699-12554,D,Jacksonville,Jacksonville Jaguars,Jaguars,8.266666666666667,15,4900,JAC@IND,JAC,IND,,,,,,DEF
124699-86811,TE,Cade,Cade Otton,Otton,5.269230769230769,13,4900,TB@MIA,TB,MIA,,,,,,TE/FLEX
124699-91931,TE,Greg,Greg Dulcich,Dulcich,4.51428576878139,7,4900,TB@MIA,MIA,TB,,,,,,TE/FLEX
124699-107293,RB,Tyjae,Tyjae Spears,Spears,7.490909229625355,11,4900,NO@TEN,TEN,NO,,,,,,RB/FLEX
124699-29501,WR,Brandin,Brandin Cooks,Cooks,2.316666603088379,12,4900,PHI@BUF,BUF,PHI,,,,,,WR/FLEX
124699-137059,RB,Sean,Sean Tucker,Tucker,6,15,4900,TB@MIA,TB,MIA,,,,,,RB/FLEX
124699-71705,TE,Noah,Noah Fant,Fant,5.345454476096413,11,4800,ARI@CIN,CIN,ARI,Q,Ankle,,,,TE/FLEX
124699-64581,WR,Van,Van Jefferson,Jefferson,3.8000001173753004,13,4800,NO@TEN,TEN,NO,,,,,,WR/FLEX
124699-168054,TE,Mason,Mason Taylor,Taylor,5.146153963529146,13,4800,NE@NYJ,NYJ,NE,Q,Neck,,,,TE/FLEX
124699-151740,RB,Corey,Corey Kiner,Kiner,2.1500000953674316,2,4800,ARI@CIN,ARI,CIN,,,,,,RB/FLEX
124699-94534,WR,Gabe,Gabe Davis,Davis,3.075000047683716,4,4800,PHI@BUF,BUF,PHI,,,,,,WR/FLEX
124699-87432,WR,Cedric,Cedric Tillman,Tillman,4.2,10,4800,PIT@CLE,CLE,PIT,,,,,,WR/FLEX
124699-102986,TE,Elijah,Elijah Higgins,Higgins,2.9846153259277344,13,4800,ARI@CIN,ARI,CIN,,,,,,TE/FLEX
124699-134837,WR,Tory,Tory Horton,Horton,7.324999809265137,8,4800,SEA@CAR,SEA,CAR,IR,Shin,,,,WR/FLEX
124699-166749,RB,LeQuint,LeQuint Allen Jr.,Allen Jr.,1.3,15,4800,JAC@IND,JAC,IND,,,,,,RB/FLEX
124699-91055,WR,Kevin,Kevin Austin Jr.,Austin Jr.,2.5333333015441895,3,4800,NO@TEN,NO,TEN,,,,,,WR/FLEX
124699-55335,TE,David,David Njoku,Njoku,6.345454822887074,11,4700,PIT@CLE,CLE,PIT,Q,Knee,,,,TE/FLEX
124699-105648,RB,Tyler,Tyler Goodson,Goodson,0.4333333439297146,9,4700,JAC@IND,IND,JAC,Q,Ankle,,,,RB/FLEX
124699-86229,WR,Jahan,Jahan Dotson,Dotson,2.7461539048414965,13,4700,PHI@BUF,PHI,BUF,,,,,,WR/FLEX
